Bid_No,Units,Unit_Price,Total_Price,Win,MSRP,Unit_Cost
3516,39,"$18,788","$732,748",1,"$25,000",15000
3517,28,"$18,426","$515,940",1,"$25,000",15000
3518,36,"$17,569","$632,502",1,"$25,000",15000
3519,10,"$17,222","$172,218",1,"$25,000",15000
3520,16,"$21,022","$336,356",1,"$25,000",15000
3521,18,"$17,584","$316,504",1,"$25,000",15000
3522,15,"$18,046","$270,693",1,"$25,000",15000
3523,14,"$18,949","$265,289",1,"$25,000",15000
3524,10,"$17,238","$172,380",1,"$25,000",15000
3525,14,"$17,033","$238,458",1,"$25,000",15000
3526,27,"$17,283","$466,653",1,"$25,000",15000
3527,23,"$20,240","$465,517",1,"$25,000",15000
3528,16,"$20,154","$322,464",1,"$25,000",15000
3529,10,"$22,358","$223,581",1,"$25,000",15000
3530,28,"$20,610","$577,076",1,"$25,000",15000
3531,21,"$22,093","$463,943",1,"$25,000",15000
3532,23,"$17,009","$391,201",1,"$25,000",15000
3533,12,"$20,238","$242,855",1,"$25,000",15000
3534,22,"$21,669","$476,719",1,"$25,000",15000
3535,24,"$18,720","$449,289",1,"$25,000",15000
3536,16,"$19,389","$310,217",1,"$25,000",15000
3537,20,"$19,341","$386,811",1,"$25,000",15000
3538,19,"$20,521","$389,899",1,"$25,000",15000
3539,26,"$16,333","$424,661",1,"$25,000",15000
3540,38,"$15,468","$587,766",1,"$25,000",15000
3541,12,"$18,698","$224,376",1,"$25,000",15000
3542,19,"$21,002","$399,030",1,"$25,000",15000
3543,12,"$15,597","$187,169",1,"$25,000",15000
3544,22,"$21,572","$474,592",1,"$25,000",15000
3545,14,"$17,600","$246,396",1,"$25,000",15000
3546,11,"$17,165","$188,812",1,"$25,000",15000
3547,31,"$22,293","$691,071",1,"$25,000",15000
3548,33,"$18,738","$618,355",1,"$25,000",15000
3549,18,"$21,965","$395,378",1,"$25,000",15000
3550,40,"$16,249","$649,980",1,"$25,000",15000
3551,11,"$21,623","$237,849",1,"$25,000",15000
3552,10,"$19,467","$194,671",1,"$25,000",15000
3553,11,"$21,931","$241,241",1,"$25,000",15000
3554,19,"$18,149","$344,823",1,"$25,000",15000
3555,13,"$18,214","$236,786",1,"$25,000",15000
3556,20,"$17,126","$342,513",1,"$25,000",15000
3557,22,"$22,159","$487,496",1,"$25,000",15000
3558,27,"$20,093","$542,509",1,"$25,000",15000
3559,14,"$17,211","$240,960",1,"$25,000",15000
3560,10,"$15,636","$156,356",1,"$25,000",15000
3561,22,"$15,617","$343,583",1,"$25,000",15000
3562,32,"$18,486","$591,567",1,"$25,000",15000
3563,20,"$17,494","$349,873",1,"$25,000",15000
3564,12,"$19,500","$233,997",1,"$25,000",15000
3565,46,"$16,475","$757,865",1,"$25,000",15000
3566,12,"$21,175","$254,098",1,"$25,000",15000
3567,18,"$15,560","$280,087",1,"$25,000",15000
3568,20,"$17,427","$348,530",1,"$25,000",15000
3569,14,"$20,818","$291,458",1,"$25,000",15000
3570,20,"$16,297","$325,945",1,"$25,000",15000
3571,16,"$22,289","$356,621",1,"$25,000",15000
3572,20,"$15,315","$306,309",1,"$25,000",15000
3573,25,"$18,585","$464,621",1,"$25,000",15000
3574,28,"$17,251","$483,027",1,"$25,000",15000
3575,29,"$18,428","$534,421",1,"$25,000",15000
3576,34,"$17,260","$586,852",1,"$25,000",15000
3577,34,"$20,403","$693,692",1,"$25,000",15000
3578,16,"$17,032","$272,514",1,"$25,000",15000
3579,24,"$16,548","$397,159",1,"$25,000",15000
3580,23,"$20,850","$479,552",1,"$25,000",15000
3581,20,"$17,161","$343,217",1,"$25,000",15000
3582,11,"$17,093","$188,027",1,"$25,000",15000
3583,27,"$21,520","$581,042",1,"$25,000",15000
3584,27,"$19,208","$518,603",1,"$25,000",15000
3585,41,"$20,912","$857,381",1,"$25,000",15000
3586,10,"$17,037","$170,374",1,"$25,000",15000
3587,17,"$16,611","$282,395",1,"$25,000",15000
3588,28,"$18,528","$518,788",1,"$25,000",15000
3589,12,"$15,318","$183,820",1,"$25,000",15000
3590,15,"$21,455","$321,820",1,"$25,000",15000
3591,29,"$20,669","$599,395",1,"$25,000",15000
3592,15,"$21,839","$327,589",1,"$25,000",15000
3593,13,"$15,175","$197,275",1,"$25,000",15000
3594,12,"$16,151","$193,807",1,"$25,000",15000
3595,10,"$19,165","$191,646",1,"$25,000",15000
3596,18,"$18,969","$341,449",1,"$25,000",15000
3597,14,"$16,639","$232,940",1,"$25,000",15000
3598,12,"$15,070","$180,836",1,"$25,000",15000
3599,21,"$21,633","$454,290",1,"$25,000",15000
3600,11,"$20,331","$223,642",1,"$25,000",15000
3601,43,"$16,928","$727,891",1,"$25,000",15000
3602,24,"$17,014","$408,338",1,"$25,000",15000
3603,25,"$21,479","$536,979",1,"$25,000",15000
3604,10,"$20,583","$205,828",1,"$25,000",15000
3605,11,"$20,322","$223,546",1,"$25,000",15000
3606,29,"$17,201","$498,832",1,"$25,000",15000
3607,11,"$17,860","$196,457",1,"$25,000",15000
3608,15,"$21,320","$319,798",1,"$25,000",15000
3609,17,"$20,221","$343,759",1,"$25,000",15000
3610,20,"$21,154","$423,086",1,"$25,000",15000
3611,25,"$22,420","$560,503",1,"$25,000",15000
3612,16,"$18,714","$299,419",1,"$25,000",15000
3613,18,"$17,163","$308,938",1,"$25,000",15000
3614,20,"$16,090","$321,792",1,"$25,000",15000
3615,25,"$22,427","$560,669",1,"$25,000",15000
3616,11,"$21,697","$238,666",1,"$25,000",15000
3617,16,"$17,162","$274,599",1,"$25,000",15000
3618,34,"$15,134","$514,549",1,"$25,000",15000
3619,11,"$16,763","$184,395",1,"$25,000",15000
3620,10,"$20,031","$200,312",1,"$25,000",15000
3621,10,"$15,227","$152,274",1,"$25,000",15000
3622,30,"$15,770","$473,099",1,"$25,000",15000
3623,13,"$18,362","$238,702",1,"$25,000",15000
3624,13,"$16,252","$211,272",1,"$25,000",15000
3625,18,"$15,186","$273,356",1,"$25,000",15000
3626,16,"$19,616","$313,861",1,"$25,000",15000
3627,29,"$21,119","$612,441",1,"$25,000",15000
3628,22,"$18,049","$397,076",1,"$25,000",15000
3629,19,"$18,012","$342,224",1,"$25,000",15000
3630,23,"$16,919","$389,146",1,"$25,000",15000
3631,48,"$18,257","$876,340",1,"$25,000",15000
3632,26,"$16,263","$422,841",1,"$25,000",15000
3633,25,"$19,007","$475,184",1,"$25,000",15000
3634,25,"$20,885","$522,136",0,"$25,000",15000
3635,22,"$16,345","$359,594",1,"$25,000",15000
3636,34,"$18,871","$641,610",1,"$25,000",15000
3637,12,"$20,078","$240,939",1,"$25,000",15000
3638,11,"$17,478","$192,256",1,"$25,000",15000
3639,12,"$21,694","$260,329",1,"$25,000",15000
3640,24,"$19,776","$474,632",1,"$25,000",15000
3641,12,"$19,826","$237,909",1,"$25,000",15000
3642,15,"$17,490","$262,353",1,"$25,000",15000
3643,19,"$15,472","$293,975",1,"$25,000",15000
3644,12,"$18,575","$222,900",1,"$25,000",15000
3645,15,"$18,254","$273,817",1,"$25,000",15000
3646,21,"$16,070","$337,479",1,"$25,000",15000
3647,24,"$22,484","$539,617",1,"$25,000",15000
3648,10,"$21,356","$213,559",1,"$25,000",15000
3649,34,"$16,085","$546,877",1,"$25,000",15000
3650,12,"$17,732","$212,787",1,"$25,000",15000
3651,19,"$22,093","$419,765",1,"$25,000",15000
3652,24,"$17,077","$409,838",1,"$25,000",15000
3653,13,"$20,618","$268,030",1,"$25,000",15000
3654,22,"$16,516","$363,358",1,"$25,000",15000
3655,47,"$21,211","$996,915",1,"$25,000",15000
3656,12,"$15,148","$181,782",1,"$25,000",15000
3657,13,"$20,403","$265,238",1,"$25,000",15000
3658,25,"$18,214","$455,360",1,"$25,000",15000
3659,27,"$21,205","$572,541",1,"$25,000",15000
3660,15,"$20,792","$311,876",1,"$25,000",15000
3661,26,"$21,105","$548,741",1,"$25,000",15000
3662,15,"$20,060","$300,902",1,"$25,000",15000
3663,22,"$20,225","$444,946",1,"$25,000",15000
3664,11,"$22,383","$246,210",1,"$25,000",15000
3665,12,"$21,355","$256,260",1,"$25,000",15000
3666,38,"$21,729","$825,708",0,"$25,000",15000
3667,19,"$21,196","$402,721",1,"$25,000",15000
3668,12,"$19,061","$228,730",1,"$25,000",15000
3669,18,"$20,313","$365,641",1,"$25,000",15000
3670,10,"$18,508","$185,081",1,"$25,000",15000
3671,45,"$17,074","$768,331",1,"$25,000",15000
3672,17,"$22,034","$374,573",1,"$25,000",15000
3673,16,"$20,371","$325,941",1,"$25,000",15000
3674,22,"$21,518","$473,394",1,"$25,000",15000
3675,31,"$22,215","$688,662",1,"$25,000",15000
3676,23,"$19,329","$444,568",1,"$25,000",15000
3677,14,"$19,530","$273,414",1,"$25,000",15000
3678,25,"$15,134","$378,347",1,"$25,000",15000
3679,20,"$18,656","$373,118",1,"$25,000",15000
3680,25,"$16,503","$412,568",1,"$25,000",15000
3681,11,"$21,827","$240,101",1,"$25,000",15000
3682,15,"$18,056","$270,837",1,"$25,000",15000
3683,21,"$20,712","$434,942",1,"$25,000",15000
3684,25,"$22,500","$562,489",1,"$25,000",15000
3685,17,"$18,867","$320,731",1,"$25,000",15000
3686,37,"$19,558","$723,643",1,"$25,000",15000
3687,16,"$15,342","$245,476",1,"$25,000",15000
3688,19,"$20,280","$385,320",1,"$25,000",15000
3689,32,"$16,558","$529,853",1,"$25,000",15000
3690,11,"$17,757","$195,325",1,"$25,000",15000
3691,18,"$16,540","$297,725",1,"$25,000",15000
3692,30,"$20,375","$611,264",1,"$25,000",15000
3693,35,"$17,254","$603,882",1,"$25,000",15000
3694,24,"$20,901","$501,635",1,"$25,000",15000
3695,11,"$16,202","$178,222",1,"$25,000",15000
3696,24,"$15,361","$368,665",1,"$25,000",15000
3697,21,"$21,888","$459,643",1,"$25,000",15000
3698,11,"$20,023","$220,249",1,"$25,000",15000
3699,12,"$16,855","$202,262",1,"$25,000",15000
3700,30,"$21,196","$635,878",1,"$25,000",15000
3701,16,"$15,162","$242,594",1,"$25,000",15000
3702,11,"$16,514","$181,650",1,"$25,000",15000
3703,41,"$20,344","$834,094",1,"$25,000",15000
3704,21,"$16,216","$340,530",1,"$25,000",15000
3705,11,"$15,037","$165,403",1,"$25,000",15000
3706,17,"$17,217","$292,681",1,"$25,000",15000
3707,15,"$15,461","$231,915",1,"$25,000",15000
3708,14,"$16,734","$234,282",1,"$25,000",15000
3709,10,"$19,146","$191,457",1,"$25,000",15000
3710,11,"$21,618","$237,794",1,"$25,000",15000
3711,40,"$16,524","$660,974",1,"$25,000",15000
3712,12,"$19,772","$237,258",1,"$25,000",15000
3713,18,"$21,739","$391,299",1,"$25,000",15000
3714,15,"$19,067","$286,000",1,"$25,000",15000
3715,17,"$21,589","$367,015",1,"$25,000",15000
3716,12,"$16,393","$196,711",1,"$25,000",15000
3717,17,"$15,456","$262,749",1,"$25,000",15000
3718,11,"$21,305","$234,357",1,"$25,000",15000
3719,26,"$20,356","$529,260",1,"$25,000",15000
3720,12,"$21,398","$256,771",1,"$25,000",15000
3721,11,"$21,461","$236,069",1,"$25,000",15000
3722,15,"$15,120","$226,807",1,"$25,000",15000
3723,13,"$17,268","$224,484",1,"$25,000",15000
3724,17,"$21,218","$360,712",0,"$25,000",15000
3725,10,"$16,326","$163,260",1,"$25,000",15000
3726,30,"$20,011","$600,316",1,"$25,000",15000
3727,18,"$19,690","$354,414",1,"$25,000",15000
3728,25,"$20,835","$520,871",1,"$25,000",15000
3729,22,"$17,816","$391,947",1,"$25,000",15000
3730,15,"$21,150","$317,249",1,"$25,000",15000
3731,24,"$21,091","$506,175",1,"$25,000",15000
3732,13,"$17,751","$230,765",1,"$25,000",15000
3733,11,"$18,806","$206,871",1,"$25,000",15000
3734,10,"$20,922","$209,218",1,"$25,000",15000
3735,15,"$15,358","$230,366",1,"$25,000",15000
3736,12,"$19,906","$238,872",1,"$25,000",15000
3737,11,"$16,084","$176,924",1,"$25,000",15000
3738,21,"$21,171","$444,581",1,"$25,000",15000
3739,10,"$17,039","$170,385",1,"$25,000",15000
3740,19,"$18,345","$348,553",1,"$25,000",15000
3741,10,"$20,207","$202,071",1,"$25,000",15000
3742,15,"$21,788","$326,827",1,"$25,000",15000
3743,21,"$17,413","$365,666",1,"$25,000",15000
3744,17,"$15,122","$257,076",1,"$25,000",15000
3745,14,"$15,737","$220,322",1,"$25,000",15000
3746,19,"$17,207","$326,933",1,"$25,000",15000
3747,15,"$18,686","$280,285",1,"$25,000",15000
3748,14,"$18,745","$262,433",1,"$25,000",15000
3749,17,"$18,574","$315,756",1,"$25,000",15000
3750,19,"$17,173","$326,288",1,"$25,000",15000
3751,27,"$20,532","$554,374",1,"$25,000",15000
3752,15,"$18,873","$283,095",1,"$25,000",15000
3753,28,"$15,108","$423,014",1,"$25,000",15000
3754,12,"$20,708","$248,494",1,"$25,000",15000
3755,10,"$18,222","$182,217",1,"$25,000",15000
3756,23,"$21,770","$500,701",1,"$25,000",15000
3757,13,"$15,206","$197,681",1,"$25,000",15000
3758,12,"$17,730","$212,763",1,"$25,000",15000
3759,14,"$20,250","$283,493",1,"$25,000",15000
3760,14,"$20,393","$285,508",1,"$25,000",15000
3761,20,"$20,299","$405,979",1,"$25,000",15000
3762,11,"$21,079","$231,867",1,"$25,000",15000
3763,11,"$19,024","$209,263",1,"$25,000",15000
3764,27,"$15,728","$424,646",1,"$25,000",15000
3765,22,"$21,875","$481,246",1,"$25,000",15000
3766,48,"$17,315","$831,132",1,"$25,000",15000
3767,25,"$18,732","$468,307",1,"$25,000",15000
3768,11,"$18,480","$203,275",1,"$25,000",15000
3769,26,"$20,546","$534,190",1,"$25,000",15000
3770,21,"$20,686","$434,405",1,"$25,000",15000
3771,16,"$20,497","$327,945",1,"$25,000",15000
3772,21,"$19,327","$405,858",1,"$25,000",15000
3773,10,"$17,868","$178,682",1,"$25,000",15000
3774,17,"$18,672","$317,428",1,"$25,000",15000
3775,22,"$20,956","$461,032",1,"$25,000",15000
3776,30,"$20,671","$620,140",1,"$25,000",15000
3777,11,"$18,608","$204,684",1,"$25,000",15000
3778,18,"$19,619","$353,143",1,"$25,000",15000
3779,25,"$21,007","$525,169",1,"$25,000",15000
3780,16,"$21,736","$347,777",1,"$25,000",15000
3781,30,"$16,847","$505,395",1,"$25,000",15000
3782,13,"$21,456","$278,931",1,"$25,000",15000
3783,11,"$19,546","$215,002",1,"$25,000",15000
3784,14,"$21,132","$295,844",1,"$25,000",15000
3785,16,"$16,624","$265,987",1,"$25,000",15000
3786,18,"$18,637","$335,460",1,"$25,000",15000
3787,10,"$17,643","$176,429",1,"$25,000",15000
3788,12,"$16,278","$195,340",1,"$25,000",15000
3789,12,"$21,810","$261,716",1,"$25,000",15000
3790,25,"$20,905","$522,629",1,"$25,000",15000
3791,18,"$20,244","$364,398",1,"$25,000",15000
3792,15,"$19,774","$296,616",1,"$25,000",15000
3793,28,"$21,936","$614,199",1,"$25,000",15000
3794,18,"$18,217","$327,914",1,"$25,000",15000
3795,10,"$20,542","$205,420",1,"$25,000",15000
3796,16,"$15,175","$242,805",1,"$25,000",15000
3797,13,"$17,626","$229,137",1,"$25,000",15000
3798,17,"$16,351","$277,972",1,"$25,000",15000
3799,12,"$20,874","$250,482",1,"$25,000",15000
3800,27,"$18,948","$511,590",1,"$25,000",15000
3801,17,"$16,215","$275,654",1,"$25,000",15000
3802,39,"$17,306","$674,952",1,"$25,000",15000
3803,23,"$17,119","$393,748",1,"$25,000",15000
3804,26,"$15,225","$395,850",1,"$25,000",15000
3805,17,"$16,661","$283,231",1,"$25,000",15000
3806,26,"$18,496","$480,900",1,"$25,000",15000
3807,11,"$21,192","$233,115",1,"$25,000",15000
3808,41,"$19,496","$799,353",1,"$25,000",15000
3809,23,"$17,125","$393,884",1,"$25,000",15000
3810,16,"$19,457","$311,313",1,"$25,000",15000
3811,12,"$21,503","$258,031",1,"$25,000",15000
3812,41,"$15,872","$650,745",1,"$25,000",15000
3813,14,"$17,743","$248,397",1,"$25,000",15000
3814,23,"$16,358","$376,236",1,"$25,000",15000
3815,12,"$16,070","$192,844",1,"$25,000",15000
3816,23,"$17,072","$392,658",1,"$25,000",15000
3817,24,"$16,752","$402,045",1,"$25,000",15000
3818,18,"$17,951","$323,111",1,"$25,000",15000
3819,15,"$17,477","$262,157",1,"$25,000",15000
3820,16,"$19,282","$308,508",1,"$25,000",15000
3821,37,"$16,702","$617,959",1,"$25,000",15000
3822,16,"$22,450","$359,204",1,"$25,000",15000
3823,13,"$18,007","$234,090",1,"$25,000",15000
3824,22,"$15,166","$333,650",1,"$25,000",15000
3825,21,"$21,230","$445,835",1,"$25,000",15000
3826,22,"$19,291","$424,401",1,"$25,000",15000
3827,12,"$16,481","$197,770",1,"$25,000",15000
3828,18,"$16,120","$290,155",1,"$25,000",15000
3829,12,"$22,019","$264,226",1,"$25,000",15000
3830,10,"$17,301","$173,008",1,"$25,000",15000
3831,16,"$16,958","$271,323",1,"$25,000",15000
3832,35,"$18,630","$652,056",1,"$25,000",15000
3833,15,"$16,797","$251,957",1,"$25,000",15000
3834,10,"$21,697","$216,968",1,"$25,000",15000
3835,37,"$19,992","$739,707",1,"$25,000",15000
3836,24,"$20,313","$487,506",1,"$25,000",15000
3837,14,"$15,382","$215,354",1,"$25,000",15000
3838,10,"$20,175","$201,745",1,"$25,000",15000
3839,20,"$19,891","$397,826",1,"$25,000",15000
3840,33,"$15,549","$513,127",1,"$25,000",15000
3841,20,"$20,927","$418,540",1,"$25,000",15000
3842,15,"$20,468","$307,024",1,"$25,000",15000
3843,10,"$22,301","$223,012",1,"$25,000",15000
3844,12,"$15,043","$180,522",1,"$25,000",15000
3845,14,"$18,843","$263,807",1,"$25,000",15000
3846,21,"$21,323","$447,781",1,"$25,000",15000
3847,17,"$20,546","$349,290",1,"$25,000",15000
3848,14,"$16,590","$232,265",1,"$25,000",15000
3849,14,"$17,857","$249,991",1,"$25,000",15000
3850,19,"$19,222","$365,219",1,"$25,000",15000
3851,29,"$18,567","$538,451",1,"$25,000",15000
3852,21,"$15,031","$315,648",1,"$25,000",15000
3853,23,"$16,489","$379,243",1,"$25,000",15000
3854,20,"$21,512","$430,240",1,"$25,000",15000
3855,10,"$17,914","$179,135",1,"$25,000",15000
3856,23,"$19,237","$442,459",1,"$25,000",15000
3857,11,"$17,689","$194,582",1,"$25,000",15000
3858,10,"$20,349","$203,493",1,"$25,000",15000
3859,21,"$15,818","$332,182",1,"$25,000",15000
3860,21,"$22,060","$463,266",1,"$25,000",15000
3861,20,"$22,304","$446,089",1,"$25,000",15000
3862,27,"$16,432","$443,671",1,"$25,000",15000
3863,11,"$20,050","$220,545",1,"$25,000",15000
3864,20,"$16,539","$330,772",1,"$25,000",15000
3865,10,"$21,311","$213,105",1,"$25,000",15000
3866,18,"$21,449","$386,085",1,"$25,000",15000
3867,10,"$15,403","$154,032",1,"$25,000",15000
3868,21,"$15,818","$332,188",1,"$25,000",15000
3869,16,"$20,897","$334,349",1,"$25,000",15000
3870,25,"$21,998","$549,960",1,"$25,000",15000
3871,28,"$19,450","$544,603",1,"$25,000",15000
3872,10,"$21,227","$212,267",1,"$25,000",15000
3873,18,"$20,093","$361,674",1,"$25,000",15000
3874,37,"$20,393","$754,544",1,"$25,000",15000
3875,28,"$17,775","$497,699",1,"$25,000",15000
3876,13,"$22,155","$288,016",1,"$25,000",15000
3877,31,"$16,477","$510,802",1,"$25,000",15000
3878,14,"$16,075","$225,045",1,"$25,000",15000
3879,12,"$17,588","$211,051",1,"$25,000",15000
3880,15,"$21,593","$323,900",1,"$25,000",15000
3881,39,"$15,191","$592,461",1,"$25,000",15000
3882,24,"$22,206","$532,947",1,"$25,000",15000
3883,25,"$17,589","$439,731",1,"$25,000",15000
3884,20,"$19,293","$385,860",1,"$25,000",15000
3885,14,"$22,149","$310,089",1,"$25,000",15000
3886,18,"$16,559","$298,060",1,"$25,000",15000
3887,12,"$17,991","$215,894",1,"$25,000",15000
3888,10,"$20,558","$205,576",1,"$25,000",15000
3889,15,"$18,280","$274,207",1,"$25,000",15000
3890,26,"$22,186","$576,831",1,"$25,000",15000
3891,15,"$19,783","$296,741",1,"$25,000",15000
3892,30,"$17,357","$520,714",1,"$25,000",15000
3893,10,"$17,902","$179,015",1,"$25,000",15000
3894,14,"$15,276","$213,866",1,"$25,000",15000
3895,12,"$15,396","$184,751",1,"$25,000",15000
3896,24,"$18,087","$434,080",1,"$25,000",15000
3897,10,"$20,891","$208,910",1,"$25,000",15000
3898,31,"$16,249","$503,709",1,"$25,000",15000
3899,13,"$19,151","$248,967",1,"$25,000",15000
3900,13,"$16,353","$212,583",1,"$25,000",15000
3901,19,"$20,017","$380,330",1,"$25,000",15000
3902,17,"$15,246","$259,180",1,"$25,000",15000
3903,14,"$17,527","$245,383",1,"$25,000",15000
3904,16,"$16,108","$257,728",1,"$25,000",15000
3905,27,"$19,606","$529,358",1,"$25,000",15000
3906,30,"$18,411","$552,326",1,"$25,000",15000
3907,27,"$17,465","$471,560",1,"$25,000",15000
3908,16,"$16,395","$262,316",1,"$25,000",15000
3909,22,"$15,691","$345,201",1,"$25,000",15000
3910,25,"$15,803","$395,065",1,"$25,000",15000
3911,37,"$20,302","$751,192",1,"$25,000",15000
3912,15,"$19,802","$297,030",1,"$25,000",15000
3913,26,"$20,350","$529,112",1,"$25,000",15000
3914,18,"$20,039","$360,701",1,"$25,000",15000
3915,11,"$15,624","$171,861",1,"$25,000",15000
3916,27,"$19,216","$518,844",1,"$25,000",15000
3917,16,"$21,205","$339,283",1,"$25,000",15000
3918,32,"$17,064","$546,042",1,"$25,000",15000
3919,38,"$19,758","$750,818",1,"$25,000",15000
3920,31,"$16,385","$507,920",1,"$25,000",15000
3921,13,"$18,549","$241,139",1,"$25,000",15000
3922,11,"$17,330","$190,628",1,"$25,000",15000
3923,10,"$21,588","$215,877",1,"$25,000",15000
3924,30,"$16,735","$502,054",1,"$25,000",15000
3925,16,"$17,674","$282,790",1,"$25,000",15000
3926,35,"$17,433","$610,163",1,"$25,000",15000
3927,28,"$18,474","$517,280",1,"$25,000",15000
3928,21,"$19,982","$419,629",1,"$25,000",15000
3929,12,"$17,939","$215,267",1,"$25,000",15000
3930,10,"$20,793","$207,932",1,"$25,000",15000
3931,20,"$21,456","$429,110",1,"$25,000",15000
3932,11,"$18,542","$203,959",1,"$25,000",15000
3933,15,"$22,024","$330,358",1,"$25,000",15000
3934,11,"$17,679","$194,466",1,"$25,000",15000
3935,46,"$19,720","$907,140",1,"$25,000",15000
3936,25,"$16,046","$401,144",1,"$25,000",15000
3937,12,"$15,320","$183,842",1,"$25,000",15000
3938,30,"$20,513","$615,381",1,"$25,000",15000
3939,10,"$16,906","$169,055",1,"$25,000",15000
3940,16,"$19,088","$305,406",1,"$25,000",15000
3941,17,"$22,288","$378,888",1,"$25,000",15000
3942,29,"$19,267","$558,749",1,"$25,000",15000
3943,18,"$18,018","$324,318",1,"$25,000",15000
3944,22,"$16,975","$373,456",1,"$25,000",15000
3945,10,"$18,808","$188,082",1,"$25,000",15000
3946,26,"$15,959","$414,926",1,"$25,000",15000
3947,15,"$20,901","$313,511",1,"$25,000",15000
3948,29,"$17,634","$511,392",1,"$25,000",15000
3949,14,"$19,598","$274,369",1,"$25,000",15000
3950,10,"$20,042","$200,420",1,"$25,000",15000
3951,11,"$21,358","$234,939",1,"$25,000",15000
3952,14,"$18,653","$261,138",1,"$25,000",15000
3953,40,"$19,765","$790,591",1,"$25,000",15000
3954,28,"$19,248","$538,954",1,"$25,000",15000
3955,21,"$19,151","$402,168",1,"$25,000",15000
3956,16,"$20,435","$326,965",1,"$25,000",15000
3957,41,"$19,119","$783,896",1,"$25,000",15000
